,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
22156,22157,30,6,1,secondary,0,49,no,yes,unknown,27,may,210,2,-1,0,unknown,0
22157,22158,43,2,3,secondary,0,2478,yes,no,cellular,28,jan,347,1,230,1,failure,0
22158,22159,29,10,1,tertiary,0,-114,yes,no,unknown,13,may,174,1,-1,0,unknown,0
22159,22160,35,6,1,secondary,0,142,yes,no,cellular,20,nov,155,1,-1,0,unknown,0
22160,22161,36,1,3,secondary,0,733,yes,no,unknown,20,may,335,1,-1,0,unknown,0
22161,22162,58,4,2,tertiary,0,-1598,yes,no,cellular,30,jul,104,7,-1,0,unknown,0
22162,22163,33,2,3,secondary,1,-319,yes,no,cellular,25,jul,142,1,-1,0,unknown,0
22163,22164,34,3,1,secondary,0,403,no,no,cellular,5,feb,319,2,-1,0,unknown,0
22164,22165,30,3,1,secondary,0,411,yes,no,cellular,16,apr,948,1,-1,0,unknown,0
22165,22166,26,5,1,tertiary,0,0,no,no,cellular,23,feb,176,1,-1,0,unknown,0
22166,22167,42,6,3,secondary,0,-274,yes,no,cellular,10,jul,75,1,-1,0,unknown,0
22167,22168,31,12,1,secondary,0,119,no,no,cellular,7,jul,80,1,-1,0,unknown,0
22168,22169,49,8,3,primary,0,137,yes,no,cellular,14,may,384,7,-1,0,unknown,0
22169,22170,40,3,3,secondary,0,26,yes,no,unknown,16,may,230,3,-1,0,unknown,0
22170,22171,29,12,1,secondary,0,390,yes,no,unknown,5,may,137,1,-1,0,unknown,0
22171,22172,58,5,2,tertiary,0,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,0
22172,22173,50,5,3,primary,0,478,no,no,unknown,13,may,126,5,-1,0,unknown,0
22173,22174,35,6,3,secondary,0,-613,yes,no,unknown,16,may,754,1,-1,0,unknown,0
22174,22175,50,4,2,secondary,0,4861,no,no,unknown,20,jun,61,3,-1,0,unknown,0
22175,22176,39,1,3,secondary,0,0,yes,no,unknown,3,jun,73,1,-1,0,unknown,0
22176,22177,50,7,1,secondary,0,86,no,no,telephone,6,feb,279,8,-1,0,unknown,0
22177,22178,34,6,3,primary,0,3,yes,no,telephone,8,may,26,1,-1,0,unknown,0
22178,22179,47,6,3,secondary,0,737,no,yes,cellular,31,jul,120,3,-1,0,unknown,0
22179,22180,33,3,3,tertiary,0,463,no,no,cellular,25,aug,390,7,-1,0,unknown,0
22180,22181,32,3,3,secondary,0,374,no,no,cellular,6,aug,119,6,-1,0,unknown,0
22181,22182,41,12,3,primary,0,1314,yes,no,cellular,20,apr,159,1,326,1,failure,0
22182,22183,52,1,3,secondary,0,-9,no,no,unknown,9,jun,123,1,-1,0,unknown,0
22183,22184,29,12,3,secondary,0,93,yes,yes,cellular,11,jul,161,4,-1,0,unknown,0
22184,22185,37,6,3,secondary,0,680,yes,yes,cellular,16,jul,613,3,-1,0,unknown,0
22185,22186,31,3,1,secondary,0,200,no,no,cellular,6,aug,315,2,-1,0,unknown,0
22186,22187,50,12,3,secondary,0,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,0
22187,22188,34,2,1,secondary,0,23,no,no,unknown,13,may,109,1,-1,0,unknown,0
22188,22189,37,12,3,secondary,0,581,yes,yes,cellular,23,jul,203,4,-1,0,unknown,0
22189,22190,27,5,1,tertiary,0,541,yes,no,unknown,12,may,145,1,-1,0,unknown,0
22190,22191,56,8,3,primary,0,84,no,no,cellular,29,jan,184,2,-1,0,unknown,0
22191,22192,36,12,2,secondary,0,131,yes,no,unknown,6,may,153,1,-1,0,unknown,0
22192,22193,38,5,3,unknown,0,546,yes,no,cellular,7,may,437,3,351,2,failure,0
22193,22194,32,3,1,tertiary,0,1527,yes,no,cellular,9,nov,270,1,144,2,failure,0
22194,22195,35,3,3,tertiary,0,1654,no,no,cellular,7,aug,169,2,-1,0,unknown,0
22195,22196,45,6,3,secondary,0,392,yes,no,cellular,17,jul,80,2,-1,0,unknown,0
22196,22197,40,12,2,secondary,0,2679,yes,yes,cellular,8,may,122,1,350,1,failure,0
22197,22198,35,3,1,tertiary,0,18,yes,yes,unknown,11,jun,111,10,-1,0,unknown,0
22198,22199,40,2,3,secondary,0,884,no,no,cellular,15,jul,166,4,-1,0,unknown,0
22199,22200,45,6,3,secondary,0,4111,yes,no,unknown,19,may,211,2,-1,0,unknown,0
22200,22201,42,10,3,secondary,0,5564,no,no,cellular,17,nov,560,2,-1,0,unknown,0
22201,22202,31,12,3,secondary,0,355,yes,no,cellular,18,nov,530,1,193,1,failure,0
22202,22203,40,12,3,secondary,0,1380,yes,no,unknown,19,may,127,1,-1,0,unknown,0
22203,22204,39,12,1,tertiary,0,23,no,no,unknown,11,jun,162,3,-1,0,unknown,0
22204,22205,35,5,3,tertiary,0,0,no,no,cellular,26,aug,436,2,-1,0,unknown,0
22205,22206,37,2,3,secondary,0,692,yes,no,telephone,20,nov,42,1,-1,0,unknown,0
22206,22207,40,2,3,secondary,0,1185,yes,no,cellular,11,may,94,1,-1,0,unknown,0
22207,22208,56,6,3,primary,0,379,no,no,cellular,13,aug,58,5,-1,0,unknown,0
22208,22209,29,5,3,tertiary,0,125,no,no,cellular,30,apr,130,2,-1,0,unknown,0
22209,22210,26,10,1,tertiary,0,-101,no,yes,cellular,29,jan,172,1,-1,0,unknown,0
22210,22211,49,5,3,primary,0,1330,no,yes,unknown,18,jun,37,1,-1,0,unknown,0
22211,22212,32,2,3,secondary,0,204,yes,yes,unknown,20,may,307,3,-1,0,unknown,0
22212,22213,40,6,3,primary,0,0,no,no,unknown,20,jun,618,4,-1,0,unknown,0
22213,22214,41,6,3,primary,0,178,yes,no,unknown,20,jul,5,1,791,1,failure,0
22214,22215,60,6,3,primary,0,686,yes,no,unknown,17,jun,147,2,-1,0,unknown,0
22215,22216,32,6,3,primary,0,0,yes,no,unknown,20,may,142,1,-1,0,unknown,0
22216,22217,34,2,3,secondary,0,4962,yes,yes,cellular,4,feb,83,1,-1,0,unknown,0
22217,22218,34,6,2,secondary,0,-301,yes,yes,cellular,18,may,465,2,-1,0,unknown,0
22218,22219,40,6,3,primary,0,-214,yes,no,cellular,16,apr,348,2,266,1,other,0
22219,22220,39,6,3,primary,0,579,yes,yes,cellular,5,may,98,4,-1,0,unknown,0
22220,22221,39,2,3,secondary,0,1099,no,no,cellular,29,jan,211,2,245,6,failure,0
22221,22222,33,6,1,secondary,0,33,yes,no,unknown,9,may,557,1,-1,0,unknown,0
22222,22223,38,2,3,secondary,0,0,yes,no,telephone,28,jul,121,2,-1,0,unknown,0
22223,22224,30,3,1,primary,0,2731,yes,no,cellular,14,apr,314,1,-1,0,unknown,0
22224,22225,35,12,3,secondary,0,1345,yes,no,cellular,20,apr,163,1,271,1,failure,0
22225,22226,36,12,3,secondary,0,11,yes,no,cellular,2,oct,121,3,-1,0,unknown,0
22226,22227,36,3,1,secondary,0,2419,no,no,cellular,29,aug,29,3,-1,0,unknown,0
22227,22228,26,5,3,primary,0,1349,yes,no,unknown,9,may,275,1,-1,0,unknown,0
22228,22229,44,3,2,secondary,0,0,no,no,cellular,28,jul,264,5,-1,0,unknown,0
22229,22230,39,12,3,secondary,0,179,no,no,unknown,6,sep,36,1,-1,0,unknown,0
22230,22231,38,3,1,tertiary,0,378,yes,no,telephone,21,jul,184,21,-1,0,unknown,0
22231,22232,35,3,3,secondary,0,1,no,no,cellular,2,feb,215,2,-1,0,unknown,0
22232,22233,36,8,3,secondary,0,302,yes,no,cellular,17,apr,112,1,-1,0,unknown,0
22233,22234,32,5,1,secondary,0,-119,yes,no,cellular,13,may,231,1,370,1,other,0
22234,22235,20,11,1,secondary,0,1681,no,no,telephone,16,apr,130,1,-1,0,unknown,0
22235,22236,47,5,1,tertiary,0,0,no,no,cellular,21,aug,136,2,-1,0,unknown,0
22236,22237,34,6,1,tertiary,0,97,no,no,cellular,14,may,67,3,-1,0,unknown,0
22237,22238,35,3,3,secondary,0,1255,no,no,unknown,17,jun,445,2,-1,0,unknown,0
22238,22239,47,6,3,primary,0,209,no,no,cellular,27,aug,77,6,-1,0,unknown,0
22239,22240,28,11,1,tertiary,0,682,yes,no,cellular,29,jan,356,1,255,2,other,0
22240,22241,33,12,1,secondary,0,322,yes,no,unknown,28,may,266,4,-1,0,unknown,0
22241,22242,43,6,3,secondary,0,105,no,yes,cellular,4,jul,668,2,-1,0,unknown,0
22242,22243,40,5,3,tertiary,0,5142,no,no,cellular,13,jan,147,2,224,1,failure,0
22243,22244,37,5,3,tertiary,0,0,no,no,cellular,20,aug,179,2,-1,0,unknown,0
22244,22245,22,2,1,secondary,0,395,yes,no,unknown,13,may,70,1,-1,0,unknown,0
22245,22246,46,9,3,primary,0,0,no,no,telephone,2,feb,161,1,-1,0,unknown,0
22246,22247,59,9,3,primary,0,57,no,no,cellular,22,aug,212,11,-1,0,unknown,0
22247,22248,46,12,2,secondary,0,3163,no,no,cellular,21,nov,128,3,-1,0,unknown,0
22248,22249,36,5,3,tertiary,1,-485,yes,no,cellular,19,nov,278,1,-1,0,unknown,0
22249,22250,49,5,1,tertiary,0,493,no,no,cellular,23,apr,191,1,-1,0,unknown,0
22250,22251,35,6,3,primary,0,63,no,yes,cellular,7,jul,243,2,-1,0,unknown,0
22251,22252,43,6,2,primary,0,49,yes,no,unknown,9,may,100,1,-1,0,unknown,0
22252,22253,50,6,3,unknown,0,123,yes,no,cellular,7,aug,276,2,-1,0,unknown,0
22253,22254,58,2,3,secondary,0,5087,no,no,unknown,19,jun,135,1,-1,0,unknown,0
22254,22255,30,5,1,tertiary,0,355,yes,no,cellular,15,may,153,2,-1,0,unknown,0
22255,22256,39,5,3,primary,0,1873,no,no,unknown,9,jun,161,2,-1,0,unknown,0
22256,22257,47,12,3,secondary,0,411,yes,no,cellular,13,may,157,1,-1,0,unknown,0
22257,22258,39,6,3,secondary,0,1969,no,no,cellular,21,nov,63,2,-1,0,unknown,0
22258,22259,62,4,3,secondary,0,13,no,no,telephone,28,aug,36,1,-1,0,unknown,0
22259,22260,48,6,3,primary,0,816,yes,no,cellular,31,jul,114,7,-1,0,unknown,0
22260,22261,34,3,3,secondary,0,4248,yes,no,cellular,20,apr,627,5,-1,0,unknown,0
22261,22262,33,3,3,secondary,0,390,no,no,cellular,13,aug,460,2,-1,0,unknown,0
22262,22263,48,2,3,secondary,0,2597,yes,no,cellular,6,may,182,2,355,1,failure,0
22263,22264,32,12,3,secondary,0,59,yes,no,cellular,6,may,345,1,-1,0,unknown,0
22264,22265,30,5,1,tertiary,0,9634,no,no,cellular,12,aug,781,5,-1,0,unknown,0
22265,22266,41,5,1,tertiary,0,4477,no,no,cellular,4,aug,357,2,-1,0,unknown,0
22266,22267,34,12,3,secondary,0,747,yes,yes,cellular,17,apr,248,2,-1,0,unknown,0
22267,22268,34,2,3,secondary,0,382,yes,yes,cellular,21,jul,149,7,-1,0,unknown,0
22268,22269,34,3,3,secondary,0,256,yes,no,cellular,12,aug,201,2,267,1,failure,0
22269,22270,28,3,1,secondary,0,525,no,no,cellular,3,feb,176,2,-1,0,unknown,0
22270,22271,41,12,2,secondary,0,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,0
22271,22272,31,12,2,secondary,0,360,no,no,cellular,15,may,332,1,297,2,other,0
22272,22273,52,6,3,primary,0,1624,no,no,unknown,20,jun,114,3,-1,0,unknown,0
22273,22274,49,12,3,secondary,0,652,no,yes,unknown,17,jun,127,2,-1,0,unknown,0
22274,22275,49,2,3,secondary,0,271,yes,yes,cellular,12,may,541,2,330,2,other,0
22275,22276,43,12,2,secondary,0,587,yes,no,cellular,17,jul,282,1,-1,0,unknown,0
22276,22277,50,8,3,secondary,0,556,yes,no,unknown,16,may,130,2,-1,0,unknown,0
22277,22278,26,2,1,secondary,0,0,no,no,cellular,29,jul,165,23,-1,0,unknown,0
22278,22279,38,5,3,tertiary,0,193,no,no,cellular,18,nov,191,1,-1,0,unknown,0
22279,22280,32,8,3,tertiary,0,0,yes,no,cellular,7,may,388,2,349,2,failure,0
22280,22281,51,5,3,tertiary,0,812,no,no,telephone,2,jul,248,3,-1,0,unknown,0
22281,22282,37,12,3,secondary,0,10,no,yes,cellular,7,jul,162,2,-1,0,unknown,0
22282,22283,51,5,2,secondary,0,10834,yes,no,cellular,20,nov,86,1,-1,0,unknown,0
22283,22284,44,6,3,secondary,0,879,yes,no,cellular,3,apr,383,1,-1,0,unknown,0
22284,22285,39,6,3,primary,0,186,yes,no,unknown,16,may,208,3,-1,0,unknown,0
22285,22286,23,9,3,tertiary,0,1226,no,no,cellular,31,jul,350,4,-1,0,unknown,0
22286,22287,54,5,1,tertiary,0,0,yes,no,unknown,3,jun,68,1,-1,0,unknown,0
22287,22288,67,4,3,primary,0,585,no,no,cellular,12,jan,164,1,148,1,failure,0
22288,22289,32,5,1,tertiary,0,414,no,no,unknown,29,sep,21,1,680,5,failure,0
22289,22290,40,6,3,secondary,0,-605,yes,yes,unknown,3,jun,143,1,-1,0,unknown,0
22290,22291,46,6,1,primary,0,259,no,yes,cellular,31,jul,652,7,-1,0,unknown,0
22291,22292,33,12,3,tertiary,0,55,yes,no,cellular,10,jul,384,1,-1,0,unknown,0
22292,22293,55,5,3,tertiary,0,1433,no,no,unknown,12,jun,298,3,-1,0,unknown,0
22293,22294,30,5,1,tertiary,0,3967,yes,no,unknown,23,may,534,1,-1,0,unknown,0
22294,22295,59,4,3,primary,0,468,yes,no,telephone,8,jul,71,1,-1,0,unknown,0
22295,22296,49,8,3,tertiary,0,4976,yes,no,cellular,13,may,36,9,173,1,failure,0
22296,22297,31,5,1,tertiary,0,1120,yes,no,cellular,29,jan,217,2,239,1,other,0
22297,22298,65,4,3,tertiary,0,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,0
22298,22299,33,2,3,secondary,0,260,yes,no,cellular,31,mar,248,1,-1,0,unknown,0
22299,22300,36,12,3,tertiary,0,828,yes,no,unknown,29,may,116,1,-1,0,unknown,0
22300,22301,33,10,1,secondary,0,4,yes,no,cellular,19,nov,136,2,180,2,failure,0
22301,22302,34,6,2,secondary,0,0,no,yes,unknown,21,may,339,1,-1,0,unknown,0
22302,22303,38,3,2,secondary,0,0,yes,no,cellular,16,apr,867,1,-1,0,unknown,0
22303,22304,35,6,2,secondary,0,52,yes,no,unknown,30,may,574,1,-1,0,unknown,0
22304,22305,43,2,1,secondary,0,532,yes,no,unknown,9,jun,216,2,-1,0,unknown,0
22305,22306,31,3,1,tertiary,0,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,0
22306,22307,29,11,1,secondary,0,209,yes,no,unknown,6,may,311,2,-1,0,unknown,0
22307,22308,32,6,3,primary,0,0,yes,yes,cellular,8,may,82,2,361,4,failure,0
22308,22309,46,6,3,secondary,0,125,yes,yes,unknown,8,may,119,2,-1,0,unknown,0
22309,22310,40,12,3,secondary,0,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,0
22310,22311,34,2,1,secondary,0,0,yes,no,cellular,17,apr,112,1,332,3,failure,0
22311,22312,53,10,2,tertiary,0,513,yes,no,cellular,5,may,17,3,-1,0,unknown,0
22312,22313,34,6,3,secondary,0,855,no,yes,cellular,14,jul,616,3,-1,0,unknown,0
22313,22314,53,3,2,secondary,0,258,yes,yes,cellular,5,may,48,2,-1,0,unknown,0
22314,22315,36,5,2,tertiary,0,608,no,no,cellular,26,aug,125,2,-1,0,unknown,0
22315,22316,51,3,2,secondary,0,-471,no,no,cellular,26,aug,169,2,-1,0,unknown,0
22316,22317,49,6,3,secondary,0,8545,yes,yes,cellular,20,nov,175,1,-1,0,unknown,0
22317,22318,42,5,2,tertiary,0,621,no,yes,cellular,22,jul,87,2,-1,0,unknown,0
22318,22319,29,12,1,tertiary,0,4737,yes,no,unknown,3,jun,226,1,-1,0,unknown,0
22319,22320,50,3,3,secondary,0,59,yes,no,cellular,25,jul,57,5,-1,0,unknown,0
22320,22321,25,6,3,secondary,0,-306,yes,no,unknown,20,jun,534,3,-1,0,unknown,0
22321,22322,39,5,3,tertiary,0,1802,no,no,cellular,25,jan,129,2,97,2,failure,0
22322,22323,27,11,1,tertiary,0,32,no,no,cellular,3,feb,239,1,-1,0,unknown,0
22323,22324,45,12,3,secondary,0,0,no,no,cellular,22,jul,73,2,-1,0,unknown,0
22324,22325,43,12,1,secondary,0,6,no,no,unknown,16,may,244,1,-1,0,unknown,0
22325,22326,38,6,1,primary,1,-129,yes,no,cellular,24,jul,138,2,-1,0,unknown,0
22326,22327,29,6,3,secondary,0,64,yes,no,cellular,14,may,444,2,366,3,failure,0
22327,22328,43,9,3,primary,0,410,yes,yes,cellular,30,jul,50,2,-1,0,unknown,0
22328,22329,36,10,3,tertiary,0,254,yes,no,telephone,17,jul,202,5,-1,0,unknown,0
22329,22330,43,5,3,tertiary,0,724,yes,no,unknown,29,may,138,1,-1,0,unknown,0
22330,22331,33,6,3,secondary,0,-130,yes,no,cellular,22,jul,124,2,-1,0,unknown,0
22331,22332,56,4,3,primary,0,340,yes,no,cellular,21,jul,1220,1,-1,0,unknown,0
22332,22333,34,6,2,secondary,0,336,yes,no,unknown,2,jun,313,2,-1,0,unknown,0
22333,22334,59,1,3,tertiary,0,279,no,no,unknown,20,jun,41,1,-1,0,unknown,0
22334,22335,46,12,1,tertiary,0,377,yes,no,unknown,5,may,98,2,-1,0,unknown,0
22335,22336,25,2,1,secondary,0,628,no,no,cellular,8,jul,266,1,-1,0,unknown,0
22336,22337,30,6,3,secondary,0,458,yes,no,unknown,12,may,177,3,-1,0,unknown,0
22337,22338,39,2,3,secondary,0,-119,no,yes,unknown,5,jun,104,2,-1,0,unknown,0
22338,22339,44,6,3,primary,0,420,yes,no,unknown,7,may,110,2,-1,0,unknown,0
22339,22340,53,5,3,tertiary,0,1356,yes,no,cellular,21,may,429,1,193,6,failure,0
22340,22341,39,6,2,primary,1,-294,yes,no,unknown,5,jun,181,2,-1,0,unknown,0
22341,22342,36,3,3,tertiary,0,202,no,no,cellular,1,jun,206,1,192,1,failure,0
22342,22343,34,3,1,tertiary,0,2047,yes,no,cellular,18,nov,72,2,113,5,failure,0
22343,22344,30,6,1,secondary,0,-93,yes,no,unknown,27,may,149,2,-1,0,unknown,0
22344,22345,45,4,1,secondary,1,86,no,no,cellular,21,nov,64,5,-1,0,unknown,0
22345,22346,57,6,3,primary,0,24,no,no,unknown,16,jun,109,2,-1,0,unknown,0
22346,22347,28,6,3,secondary,0,6,yes,no,unknown,9,may,254,1,-1,0,unknown,0
22347,22348,61,4,2,secondary,0,410,no,yes,cellular,31,jul,470,4,-1,0,unknown,0
22348,22349,55,2,2,tertiary,0,1983,yes,no,telephone,19,nov,123,1,-1,0,unknown,0
22349,22350,41,6,3,primary,0,0,yes,yes,unknown,6,may,238,1,-1,0,unknown,0
22350,22351,21,11,1,secondary,0,491,no,no,cellular,6,aug,161,1,-1,0,unknown,0
22351,22352,31,2,1,secondary,0,-341,no,no,unknown,4,jun,171,3,-1,0,unknown,0
22352,22353,52,6,1,primary,0,0,no,no,cellular,15,jul,131,2,-1,0,unknown,0
22353,22354,30,6,3,secondary,1,-18,no,no,unknown,3,jun,157,2,-1,0,unknown,0
22354,22355,49,3,3,secondary,0,1712,yes,no,cellular,30,jul,155,3,-1,0,unknown,0
22355,22356,58,3,3,primary,0,10,yes,no,cellular,15,may,298,1,-1,0,unknown,0
22356,22357,46,1,2,secondary,0,3354,yes,no,cellular,19,nov,522,1,174,1,success,1
22357,22358,23,2,1,secondary,0,31,no,no,cellular,1,jun,192,1,-1,0,unknown,1
22358,22359,50,5,3,primary,0,313,no,no,telephone,14,oct,958,1,-1,0,unknown,1
22359,22360,36,1,3,secondary,0,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,1
22360,22361,31,3,3,tertiary,0,26,no,yes,cellular,18,nov,419,1,127,6,other,1
22361,22362,26,5,1,tertiary,0,828,yes,no,cellular,17,aug,156,1,199,1,failure,1
22362,22363,31,6,3,secondary,0,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,1
22363,22364,26,11,1,tertiary,0,5169,yes,no,cellular,25,may,397,1,35,2,failure,1
22364,22365,50,5,1,tertiary,0,3537,no,no,unknown,24,oct,305,1,-1,0,unknown,1
22365,22366,25,6,1,secondary,0,509,no,no,cellular,5,mar,418,1,-1,0,unknown,1
22366,22367,37,3,3,secondary,0,1707,yes,no,cellular,26,jul,546,2,784,3,failure,1
22367,22368,45,5,3,tertiary,0,655,no,no,unknown,20,jun,693,3,-1,0,unknown,1
22368,22369,45,12,3,secondary,0,5021,no,no,cellular,14,jan,233,1,-1,0,unknown,1
22369,22370,30,5,1,tertiary,0,364,no,no,cellular,30,apr,306,2,-1,0,unknown,1
22370,22371,76,4,3,primary,0,3324,no,no,cellular,13,nov,122,1,92,3,success,1
22371,22372,28,6,3,secondary,0,61,yes,no,cellular,21,aug,744,1,109,3,success,1
22372,22373,32,3,3,tertiary,0,4654,yes,yes,cellular,20,nov,276,1,128,2,failure,1
22373,22374,55,1,2,secondary,0,309,no,no,cellular,21,oct,467,2,184,1,success,1
22374,22375,31,3,1,tertiary,0,1081,no,no,cellular,24,apr,202,5,261,2,failure,1
22375,22376,60,5,3,tertiary,0,315,no,no,cellular,1,sep,840,1,183,3,success,1
22376,22377,48,6,1,primary,0,8990,no,no,telephone,2,feb,1790,2,-1,0,unknown,1
22377,22378,52,1,2,secondary,0,230,no,no,cellular,24,dec,422,2,-1,0,unknown,1
22378,22379,60,3,3,secondary,0,294,no,no,telephone,3,jun,206,4,-1,0,unknown,1
22379,22380,53,12,3,secondary,0,10541,no,no,cellular,9,nov,178,1,-1,0,unknown,1
22380,22381,37,12,3,secondary,0,597,no,no,cellular,2,jun,395,1,-1,0,unknown,1
22381,22382,38,8,3,tertiary,0,0,no,no,cellular,23,jul,532,2,-1,0,unknown,1
22382,22383,30,5,1,tertiary,0,3779,no,no,cellular,13,apr,1093,1,-1,0,unknown,1
22383,22384,34,12,3,secondary,0,2374,yes,no,cellular,9,nov,161,1,209,2,failure,1
22384,22385,48,2,2,secondary,0,-276,yes,yes,cellular,13,may,674,1,-1,0,unknown,1
22385,22386,77,4,3,primary,0,3324,no,no,cellular,13,may,289,1,91,5,success,1
22386,22387,31,3,3,secondary,0,4182,yes,no,cellular,4,may,347,2,-1,0,unknown,1
22387,22388,25,12,1,secondary,0,285,no,no,cellular,3,jul,658,3,-1,0,unknown,1
22388,22389,32,3,1,secondary,0,6402,yes,no,cellular,20,nov,628,1,-1,0,unknown,1
22389,22390,34,12,2,secondary,0,479,yes,no,cellular,12,may,515,1,350,5,failure,1
22390,22391,40,3,1,unknown,0,3652,yes,no,unknown,14,may,1028,2,-1,0,unknown,1
22391,22392,42,12,2,secondary,0,241,yes,no,cellular,15,may,1012,3,-1,0,unknown,1
22392,22393,38,12,3,secondary,0,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,1
22393,22394,37,3,1,tertiary,0,197,no,no,cellular,16,nov,175,1,200,1,success,1
22394,22395,35,3,1,secondary,0,3490,yes,no,cellular,29,aug,643,2,-1,0,unknown,1
22395,22396,29,5,3,tertiary,0,314,no,no,unknown,28,may,938,2,-1,0,unknown,1
22396,22397,30,12,1,secondary,0,255,no,no,cellular,27,jan,143,1,-1,0,unknown,1
22397,22398,33,3,3,secondary,0,183,no,no,cellular,16,jul,457,2,182,3,other,1
22398,22399,45,6,1,secondary,0,0,yes,no,cellular,26,apr,1472,1,192,4,failure,1
22399,22400,63,9,3,primary,0,91,no,no,telephone,26,aug,128,3,-1,0,unknown,1
22400,22401,30,11,1,tertiary,0,3026,no,no,cellular,23,jul,251,1,535,1,failure,1
22401,22402,38,3,3,secondary,0,497,no,no,unknown,14,apr,173,1,-1,0,unknown,1
22402,22403,72,4,3,primary,0,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,1
22403,22404,36,5,2,tertiary,1,36,no,no,cellular,6,aug,836,4,-1,0,unknown,1
22404,22405,41,6,3,primary,0,1250,yes,no,unknown,20,may,1392,2,-1,0,unknown,1
22405,22406,58,5,2,tertiary,0,5701,no,no,cellular,30,apr,354,1,87,1,success,1
22406,22407,54,4,3,secondary,0,1371,no,no,telephone,25,jul,1492,2,-1,0,unknown,1
22407,22408,29,12,1,secondary,0,464,no,no,cellular,9,nov,208,2,91,3,success,1
22408,22409,49,5,3,tertiary,0,561,no,no,cellular,15,jun,173,1,-1,0,unknown,1
22409,22410,77,4,3,secondary,0,9601,no,no,telephone,27,mar,515,1,-1,0,unknown,1
22410,22411,41,10,3,tertiary,0,231,no,no,cellular,7,aug,352,2,-1,0,unknown,1
22411,22412,76,9,2,primary,0,1411,no,no,telephone,19,oct,233,2,187,3,success,1
22412,22413,37,3,3,secondary,0,1458,no,no,cellular,30,apr,281,1,-1,0,unknown,1
22413,22414,67,4,2,tertiary,0,443,no,no,cellular,18,aug,441,1,-1,0,unknown,1
22414,22415,55,5,2,tertiary,0,2037,no,no,cellular,4,feb,305,2,94,3,success,1
22415,22416,53,6,3,secondary,0,25,no,no,cellular,22,aug,528,2,-1,0,unknown,1
22416,22417,60,3,2,secondary,0,367,no,no,cellular,16,aug,318,2,-1,0,unknown,1
22417,22418,43,6,3,primary,0,3064,yes,no,cellular,20,nov,2453,2,-1,0,unknown,1
22418,22419,43,3,3,tertiary,0,2643,no,no,telephone,4,may,331,5,-1,0,unknown,1
22419,22420,35,1,1,secondary,0,295,no,no,unknown,17,mar,473,1,-1,0,unknown,1
22420,22421,28,12,1,secondary,0,261,yes,yes,cellular,9,sep,259,2,98,4,success,1
22421,22422,21,11,1,secondary,0,123,no,no,telephone,12,aug,449,1,-1,0,unknown,1
22422,22423,36,5,3,tertiary,0,0,yes,no,telephone,23,oct,140,1,143,3,failure,1
22423,22424,55,4,2,secondary,0,-268,no,yes,cellular,24,jul,1417,1,-1,0,unknown,1
22424,22425,46,5,3,tertiary,0,0,no,no,cellular,18,nov,716,2,110,3,other,1
22425,22426,37,3,1,secondary,0,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,1
22426,22427,26,5,1,tertiary,0,943,no,no,cellular,11,nov,166,1,195,1,success,1
22427,22428,39,12,1,secondary,0,2345,yes,no,cellular,8,may,491,2,344,2,failure,1
22428,22429,38,1,1,secondary,0,804,no,no,cellular,1,jun,1087,1,-1,0,unknown,1
22429,22430,26,2,1,secondary,0,136,no,no,cellular,20,apr,120,1,-1,0,unknown,1
22430,22431,47,6,3,secondary,0,820,no,no,cellular,18,jan,262,1,91,1,success,1
22431,22432,56,6,3,secondary,0,249,yes,no,unknown,29,may,791,2,-1,0,unknown,1
22432,22433,34,12,3,secondary,0,1406,yes,no,cellular,27,may,145,1,-1,0,unknown,1
22433,22434,42,5,2,secondary,0,283,yes,no,cellular,23,jul,761,1,-1,0,unknown,1
22434,22435,53,6,3,secondary,0,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,1
22435,22436,55,4,3,primary,0,3334,no,no,cellular,14,aug,632,4,-1,0,unknown,1
22436,22437,34,3,3,tertiary,0,197,no,no,cellular,20,aug,78,3,-1,0,unknown,1
22437,22438,26,12,1,secondary,0,2509,no,no,cellular,19,feb,654,3,-1,0,unknown,1
22438,22439,68,4,3,secondary,0,1146,no,no,cellular,13,may,356,1,71,5,success,1
22439,22440,74,4,3,tertiary,0,1843,no,no,cellular,15,sep,251,2,184,3,success,1
22440,22441,57,6,3,unknown,0,3585,no,no,telephone,14,nov,172,1,-1,0,unknown,1
22441,22442,40,3,3,tertiary,0,1293,no,no,cellular,16,sep,1702,3,105,2,success,1
22442,22443,28,3,3,secondary,0,1086,yes,no,cellular,20,apr,1112,3,-1,0,unknown,1
22443,22444,75,4,3,secondary,0,3771,no,no,telephone,16,oct,186,1,183,1,failure,1
